content_qa_run_id	data_factory_run_id	entry_id	source	part_of_speech	level	decision	ukrainian	qa_reason
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-c38154f0b0dc7bc68cca	rental	noun	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the amount of money that you pay to use something for a particular period of time'; candidate='Оренда'; reverse='Rent'; lexical=1.000; candidate_definition_similarity=0.143; reverse_definition_similarity=0.168.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-51727a0baf0fdc68ff9c	replacement	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the act of replacing one thing with another, especially something that is newer or better'; candidate='замі́на'; reverse='Stork'; lexical=0.125; candidate_definition_similarity=0.261; reverse_definition_similarity=0.126.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-807618fb1ab06afab56f	reportedly	adverb	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='according to what some people say'; candidate='кажуть'; reverse='They say'; lexical=0.222; candidate_definition_similarity=0.694; reverse_definition_similarity=0.751.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-d551fb505cb60befe61d	reporting	noun	B2	PASS	звітування	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the presenting of and writing about news on television and radio, and in newspapers'; candidate='звітування'; reverse='reporting'; lexical=1.000; candidate_definition_similarity=0.552; reverse_definition_similarity=0.603; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-26aafd547d2b978fab33	representation	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks process; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the act of presenting somebody/something in a particular way; something that shows or describes something'; candidate='представлення'; reverse='presentation'; lexical=1.000; candidate_definition_similarity=0.580; reverse_definition_similarity=0.534.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-c3bb081811e8ea86c41e	reproduce	verb	C1	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to make a copy of a picture, piece of text, etc.'; candidate='відтворення'; reverse='playing'; lexical=0.125; candidate_definition_similarity=0.372; reverse_definition_similarity=0.037.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-6cefb270b02e3e99fea6	reproduction	noun	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the act or process of producing babies, young animals or plants'; candidate='розмно́ження'; reverse='dithering'; lexical=0.286; candidate_definition_similarity=0.343; reverse_definition_similarity=0.221.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-471ca43ce42bd1eee79a	republic	noun	C1	PASS	Республіка	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a country that is governed by a president and politicians elected by the people and where there is no king or queen'; candidate='Республіка'; reverse='Republic'; lexical=1.000; candidate_definition_similarity=0.604; reverse_definition_similarity=0.627; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e479fa4b3f34648974c8	resemble	verb	C1	BLOCKED		BLOCKED V4: parenthetical/model annotation contamination; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to look like or be similar to another person or thing'; candidate='бу́ти [[схожий'; reverse='boʹte [similar]'; lexical=0.095; candidate_definition_similarity=0.283; reverse_definition_similarity=0.351.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-3e450a4dbd3782654ccb	reside	verb	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to live in a particular place'; candidate='ме́шкати'; reverse='Meshkats'; lexical=0.286; candidate_definition_similarity=0.236; reverse_definition_similarity=0.170.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-dc3467fb5f0849fdcdc4	residence	noun	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a house, especially a large or impressive one'; candidate='житло́'; reverse='housing'; lexical=0.375; candidate_definition_similarity=0.634; reverse_definition_similarity=0.652.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-512b88682f546a2c0938	residential	adjective	C1	BLOCKED		BLOCKED V4: adjective candidate has no plausible Ukrainian adjective morphology; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='suitable for living in; consisting of houses rather than factories or offices'; candidate='житлови́й'; reverse='Dwelling'; lexical=0.316; candidate_definition_similarity=0.524; reverse_definition_similarity=0.528.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-68db8de8e4fc890ab09c	residue	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a small amount of something that remains at the end of a process'; candidate='залишки'; reverse='remnants'; lexical=0.400; candidate_definition_similarity=0.523; reverse_definition_similarity=0.404.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-20a1f65811686513d9f4	resign	verb	B2	BLOCKED		BLOCKED V4: parenthetical/model annotation contamination; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to officially tell somebody that you are leaving your job, an organization, etc.'; candidate='піти́ у [[відставка'; reverse='go to [resistance]'; lexical=0.455; candidate_definition_similarity=0.219; reverse_definition_similarity=0.213.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-ec47378a07e16683b704	resignation	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires process, reverse candidate looks state; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the act of giving up your job or position; the occasion when you do this'; candidate='відста́вка'; reverse='restlessness'; lexical=0.348; candidate_definition_similarity=0.269; reverse_definition_similarity=0.199.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-1ab91c8bb657fca97c46	resistance	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='dislike of or opposition to a plan, an idea, etc.; the act of refusing to obey'; candidate='спро́тив'; reverse='counterprotox'; lexical=0.174; candidate_definition_similarity=0.301; reverse_definition_similarity=0.119.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-41515350cf5b0dac18c0	resolution	noun	B2	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a definite decision to do or not to do something'; candidate='тве́рдість'; reverse='Your sense of humor.'; lexical=0.414; candidate_definition_similarity=0.247; reverse_definition_similarity=0.149.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-0025be25ef16855099a4	respective	adjective	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='belonging or relating separately to each of the people or things already mentioned'; candidate='відпові́дний'; reverse='reply'; lexical=0.400; candidate_definition_similarity=0.374; reverse_definition_similarity=0.334.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-9728d53a61a5aee10a0f	respectively	adverb	C1	BLOCKED		BLOCKED V4: multiword adverb candidate is not an adverbial phrase; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='in the same order as the people or things already mentioned'; candidate='відпові́дно'; reverse='reply'; lexical=0.588; candidate_definition_similarity=0.451; reverse_definition_similarity=0.378.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-50e11205519ecec5b407	restoration	noun	C1	PASS	реставра́ція	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the work of repairing and cleaning an old building, a painting, etc. so that its condition is as good as it originally was'; candidate='реставра́ція'; reverse='Restoration'; lexical=1.000; candidate_definition_similarity=0.534; reverse_definition_similarity=0.489; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-5d20149d99ee9637e163	restore	verb	B2	PASS	відновля́ти	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to bring back a situation or feeling that existed before'; candidate='відновля́ти'; reverse='restore'; lexical=1.000; candidate_definition_similarity=0.543; reverse_definition_similarity=0.501; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-0670fb24df06e519b69b	restraint	noun	C1	BLOCKED		BLOCKED V4: surface MT candidate lacks two-sided exact-definition support; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a rule, a fact, an idea, etc. that limits or controls what people can do'; candidate='стриманість'; reverse='restraint'; lexical=1.000; candidate_definition_similarity=0.359; reverse_definition_similarity=0.290.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-91db5baf228ad1faa80b	restrict	verb	B2	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to limit the size, amount or range of something'; candidate='обмежо́вувати'; reverse='limit'; lexical=0.154; candidate_definition_similarity=0.545; reverse_definition_similarity=0.594.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-dfcb6fb371da1f235512	restriction	noun	B2	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a rule or law that limits what you can do or what can happen'; candidate='обме́ження'; reverse='Limitation'; lexical=0.476; candidate_definition_similarity=0.350; reverse_definition_similarity=0.478.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-889a381eef3e62e7724c	resume	verb	C1	BLOCKED		BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='if you resume an activity, or if it resumes , it begins again or continues after being interrupted'; candidate='refresh'; reverse='refresh'; lexical=0.462; candidate_definition_similarity=0.445; reverse_definition_similarity=0.445.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-4624f0a076289b652979	retail	noun	B2	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the selling of goods to the public, usually through shops'; candidate='ро́здріб'; reverse='toil'; lexical=0.600; candidate_definition_similarity=0.173; reverse_definition_similarity=0.195.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-696955c5f883270a9d0c	retirement	noun	B2	PASS	вихід на пенсію	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the fact of leaving your job and stopping work, usually because you have reached a particular age; the time when you do this'; candidate='вихід на пенсію'; reverse='retirement'; lexical=1.000; candidate_definition_similarity=0.567; reverse_definition_similarity=0.476; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-3e9d83fd1c7fb3445500	retreat	noun	C1	BLOCKED		BLOCKED V4: noun candidate is an infinitive/verb form; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a movement away from a place or an enemy because of danger or defeat'; candidate='відступа́ти'; reverse='Instinct'; lexical=0.267; candidate_definition_similarity=0.575; reverse_definition_similarity=0.441.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-8e4c7fdab2a371068a91	retreat	verb	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires place, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to move away from a place or an enemy because you are in danger or because you have been defeated'; candidate='відступа́ти'; reverse='Instinct'; lexical=0.267; candidate_definition_similarity=0.537; reverse_definition_similarity=0.295.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-1d1c7f32d3feeeaa1f7b	retrieve	verb	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires place, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to bring or get something back, especially from a place where it should not be'; candidate='відновлювати'; reverse='restore'; lexical=0.667; candidate_definition_similarity=0.446; reverse_definition_similarity=0.418.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e5c257cc77ac4a08ef80	revelation	noun	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a fact that people are made aware of, especially one that has been secret and is surprising'; candidate='одкрове́ння'; reverse='revelations'; lexical=1.000; candidate_definition_similarity=0.365; reverse_definition_similarity=0.443.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-403a262123ef7179b6c7	revenge	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='something that you do in order to make somebody suffer because they have made you suffer'; candidate='по́мста'; reverse='pomsta'; lexical=0.000; candidate_definition_similarity=0.230; reverse_definition_similarity=0.188.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-a3bdd3de0b78cccadf30	revenue	noun	B2	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the money that a government receives from taxes or that an organization, etc. receives from its business'; candidate='прибу́ток'; reverse='Arrival'; lexical=0.286; candidate_definition_similarity=0.047; reverse_definition_similarity=0.074.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-d9e41e62104e2e2c56ee	reverse	adjective	C1	BLOCKED		BLOCKED V4: surface MT candidate lacks two-sided exact-definition support; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='opposite to what has been mentioned'; candidate='Зворотний'; reverse='Reverse'; lexical=1.000; candidate_definition_similarity=0.500; reverse_definition_similarity=0.390.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-5c13445451c35b3fdf6e	reverse	noun	C1	BLOCKED		BLOCKED V4: surface MT candidate lacks two-sided exact-definition support; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the opposite of what has just been mentioned'; candidate='Зворотний'; reverse='Reverse'; lexical=1.000; candidate_definition_similarity=0.494; reverse_definition_similarity=0.364.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-09672226d1b64a0b6aa3	reverse	verb	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to change something completely so that it is the opposite of what it was before'; candidate='касува́ти'; reverse='kasua·tas'; lexical=0.125; candidate_definition_similarity=0.154; reverse_definition_similarity=0.053.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-2c5234bac76339e1dcfd	revision	noun	B2	PASS	модифікація	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a change or set of changes to something'; candidate='модифікація'; reverse='revision'; lexical=1.000; candidate_definition_similarity=0.598; reverse_definition_similarity=0.540; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-5b2ae027f51366bee7c7	revival	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires state, reverse candidate looks process; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='an improvement in the condition or strength of something'; candidate='Відновлення'; reverse='Restoration'; lexical=0.333; candidate_definition_similarity=0.351; reverse_definition_similarity=0.310.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-9bd54337e6ebc0e55b60	revive	verb	C1	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to become, or to make somebody/something become, conscious or healthy and strong again'; candidate='відновлення'; reverse='restore'; lexical=0.462; candidate_definition_similarity=0.303; reverse_definition_similarity=0.303.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-aaf930aa90cdde500437	revolutionary	adjective	C1	PASS	революційний	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='connected with political revolution'; candidate='революційний'; reverse='revolutionary'; lexical=1.000; candidate_definition_similarity=0.827; reverse_definition_similarity=0.765; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-254ebaaf358609011d07	rhetoric	noun	C1	PASS	риторика	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='speech or writing that is intended to influence people, but that is not completely honest or sincere'; candidate='риторика'; reverse='rhetoric'; lexical=1.000; candidate_definition_similarity=0.545; reverse_definition_similarity=0.551; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-973224264c14dee0ed22	ridiculous	adjective	B2	PASS	безглузда	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='very silly or unreasonable'; candidate='безглузда'; reverse='This is ridiculous.'; lexical=1.000; candidate_definition_similarity=0.656; reverse_definition_similarity=0.535; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-40b2c9b77830c900da18	rifle	noun	C1	BLOCKED		BLOCKED V4: Wiktionary lexical candidate lacks two-sided exact-definition support; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a gun with a long barrel which you hold to your shoulder to fire'; candidate='гвинті́вка'; reverse='rifle'; lexical=1.000; candidate_definition_similarity=0.345; reverse_definition_similarity=0.776.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-43dead8e818487401b8c	riot	noun	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a situation in which a group of people behave in a violent way in a public place, often as a protest'; candidate='бунт'; reverse='rebellion'; lexical=0.462; candidate_definition_similarity=0.642; reverse_definition_similarity=0.619.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-cea8cee4e720619285f1	rip	verb	C1	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to tear something or to become torn, often suddenly or violently'; candidate='видирання'; reverse='ripping'; lexical=1.000; candidate_definition_similarity=0.407; reverse_definition_similarity=0.546.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-0a7089aeca671246d9d4	risky	adjective	B2	BLOCKED		BLOCKED V4: adjective candidate has no plausible Ukrainian adjective morphology; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='involving the possibility of something bad happening'; candidate='ризиковано'; reverse='risky'; lexical=1.000; candidate_definition_similarity=0.574; reverse_definition_similarity=0.524.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-623d5a0eb34670f915a1	ritual	noun	C1	PASS	ритуал	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a series of actions that are always performed in the same way, especially as part of a religious ceremony'; candidate='ритуал'; reverse='ritual'; lexical=1.000; candidate_definition_similarity=0.651; reverse_definition_similarity=0.638; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-0c88c4e63156b3a83e3b	rival	adjective	B2	BLOCKED		BLOCKED V4: adjective candidate has no plausible Ukrainian adjective morphology; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='competing with another person, company, thing, etc.'; candidate='суперник'; reverse='opponent'; lexical=0.000; candidate_definition_similarity=0.436; reverse_definition_similarity=0.569.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-dac23ee9598106867c47	rival	noun	B2	BLOCKED		BLOCKED V4: noun candidate is verbal; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a person, company or thing that competes with another in sport, business, etc.'; candidate='проти́вник'; reverse='resister'; lexical=0.308; candidate_definition_similarity=0.210; reverse_definition_similarity=0.234.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-500fd17c9e36773f7ba3	rob	verb	B2	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks process; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to steal money or property from a person or place'; candidate='грабува́ти'; reverse='looting'; lexical=0.200; candidate_definition_similarity=0.214; reverse_definition_similarity=0.670.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-c9990220c195a3899e7d	robbery	noun	B2	PASS	грабі́жка	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the crime of stealing money or goods from a bank, shop, person, etc., especially using violence or threats'; candidate='грабі́жка'; reverse='Robbery'; lexical=1.000; candidate_definition_similarity=0.541; reverse_definition_similarity=0.650; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-f11435c18693f1833847	robust	adjective	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='strong and healthy'; candidate='крі́пкий'; reverse='cryy'; lexical=0.200; candidate_definition_similarity=0.350; reverse_definition_similarity=0.205.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-d4fc02188ccee21bdd73	rock	verb	C1	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to move gently backwards and forwards or from side to side; to make somebody/something move in this way'; candidate='рок'; reverse='rock'; lexical=1.000; candidate_definition_similarity=0.344; reverse_definition_similarity=0.223.
