entry_id	source	part_of_speech	level	user_ukrainian	prior_v7_ukrainian	prior_v7_present	action
ox5000-69b2f9590153df6988ce	rear	noun	C1	задня частина		no	activate_user_tail_identity
ox5000-9297029e6028ab551ec4	reasonably	adverb	B2	розумно; досить		no	activate_user_tail_identity
ox5000-fbe2d3432c02ae63c10f	reasoning	noun	C1	міркування		no	activate_user_tail_identity
ox5000-1278d12e916dee475af0	reassure	verb	C1	заспокоювати		no	activate_user_tail_identity
ox5000-2f6ac118ca4cecab6315	rebel	noun	C1	повстанець		no	activate_user_tail_identity
ox5000-733394b847c11155a769	rebellion	noun	C1	повстання		no	activate_user_tail_identity
ox5000-b511afcdef6aaf02980d	rebuild	verb	B2	відбудовувати		no	activate_user_tail_identity
ox5000-82e5e823e0220b1f8d8d	receiver	noun	B2	приймач; одержувач		no	activate_user_tail_identity
ox5000-58cf60dcbb0b202c2d54	recession	noun	B2	рецесія		no	activate_user_tail_identity
ox5000-509759e82384ed740f3c	recipient	noun	C1	одержувач		no	activate_user_tail_identity
ox5000-378f3b22f72b712307df	reckon	verb	B2	вважати		no	activate_user_tail_identity
ox5000-6e280ae2dd1681720f95	recognition	noun	B2	визнання		no	activate_user_tail_identity
ox5000-ddae4d5e51503e1a8ffd	reconstruction	noun	C1	реконструкція		no	activate_user_tail_identity
ox5000-948b85bbe7732bc16534	recount	verb	C1	переказувати		no	activate_user_tail_identity
ox5000-8f636332013cc3a777c9	recovery	noun	B2	відновлення		no	activate_user_tail_identity
ox5000-2fed7b0a384991dc97d4	recruit	noun	B2	новобранець		no	activate_user_tail_identity
ox5000-585e02d27fde1a6416d9	recruit	verb	B2	набирати		no	activate_user_tail_identity
ox5000-07b39c7d2b02aa9f8e69	recruitment	noun	B2	набір; рекрутинг		no	activate_user_tail_identity
ox5000-9d471a0aecbe7bc0ce6c	referee	noun	B2	суддя		no	activate_user_tail_identity
ox5000-cb92c41178d16df358d5	referendum	noun	C1	референдум		no	activate_user_tail_identity
ox5000-bd41821d02479eb199aa	reflection	noun	C1	відображення; роздуми		no	activate_user_tail_identity
ox5000-1d95ed508bd14265061f	reform	noun	C1	реформа		no	activate_user_tail_identity
ox5000-be774d750b11aad42701	reform	verb	C1	реформувати		no	activate_user_tail_identity
ox5000-57fa865cd40bc14f9f2e	refuge	noun	C1	притулок		no	activate_user_tail_identity
ox5000-1f874af05695c3e7245e	refugee	noun	B2	біженець		no	activate_user_tail_identity
ox5000-d7e008335aeb580b9f87	refusal	noun	C1	відмова		no	activate_user_tail_identity
ox5000-dbd50724500be7d1c07d	regain	verb	C1	повернути; відновити		no	activate_user_tail_identity
ox5000-483abc4f09223bd18c48	regardless	adverb	C1	незалежно		no	activate_user_tail_identity
ox5000-770cb1cb41ee7278607c	regime	noun	C1	режим		no	activate_user_tail_identity
ox5000-b7ec0bd40a2fc11dfaa3	registration	noun	B2	реєстрація		no	activate_user_tail_identity
ox5000-5d112ff6a8457bb4ac57	regulate	verb	B2	регулювати		no	activate_user_tail_identity
ox5000-3f70ec0b50c6082d68cd	regulator	noun	C1	регулятор		no	activate_user_tail_identity
ox5000-89fc68aa89e0ce017d46	regulatory	adjective	C1	регуляторний		no	activate_user_tail_identity
ox5000-ddf683838d0c717cdaa6	rehabilitation	noun	C1	реабілітація		no	activate_user_tail_identity
ox5000-c75dbfcf2cdc43a6bffd	reign	noun	C1	правління		no	activate_user_tail_identity
ox5000-7d47951ec14eb266e85b	reign	verb	C1	правити		no	activate_user_tail_identity
ox5000-cc2967651d71a7068ca8	reinforce	verb	B2	посилювати		no	activate_user_tail_identity
ox5000-cb8f971d89616d8fc057	rejection	noun	C1	відмова; відхилення		no	activate_user_tail_identity
ox5000-647655f1ee5e1d3ecef4	relevance	noun	C1	актуальність; доречність		no	activate_user_tail_identity
ox5000-f803ff8677e60cca35f4	reliability	noun	C1	надійність		no	activate_user_tail_identity
ox5000-302058e7a3d7857fa595	relieve	verb	B2	полегшувати		no	activate_user_tail_identity
ox5000-b992f758262a990feb46	relieved	adjective	B2	полегшений		no	activate_user_tail_identity
ox5000-30e4fdf929282bee2e41	reluctant	adjective	C1	неохочий		no	activate_user_tail_identity
ox5000-ad3d9b9fbe9bfc9922d4	remainder	noun	C1	залишок		no	activate_user_tail_identity
ox5000-eaf9c9c29dc9134fdc06	remains	noun	C1	рештки		no	activate_user_tail_identity
ox5000-c5cf348853a28d5a4697	remarkable	adjective	B2	визначний		no	activate_user_tail_identity
ox5000-7d9c7f501d331eeb13b1	remarkably	adverb	B2	надзвичайно; помітно		no	activate_user_tail_identity
ox5000-7a422dddafa973b3ef5b	remedy	noun	C1	засіб; ліки		no	activate_user_tail_identity
ox5000-2d10dd4cc44f2dc69524	reminder	noun	C1	нагадування		no	activate_user_tail_identity
ox5000-b3b931657b2f20d42654	removal	noun	C1	видалення; усунення		no	activate_user_tail_identity
ox5000-72494ae94d9b371b61d7	render	verb	C1	робити; надавати		no	activate_user_tail_identity
ox5000-eb3cacd1e12c5acc5328	renew	verb	C1	поновлювати		no	activate_user_tail_identity
ox5000-de598a185376641994a0	renowned	adjective	C1	відомий		no	activate_user_tail_identity
ox5000-c38154f0b0dc7bc68cca	rental	noun	C1	оренда		no	activate_user_tail_identity
ox5000-51727a0baf0fdc68ff9c	replacement	noun	C1	заміна		no	activate_user_tail_identity
ox5000-807618fb1ab06afab56f	reportedly	adverb	C1	за повідомленнями		no	activate_user_tail_identity
ox5000-d551fb505cb60befe61d	reporting	noun	B2	звітність; репортаж		no	activate_user_tail_identity
ox5000-26aafd547d2b978fab33	representation	noun	C1	представництво; зображення		no	activate_user_tail_identity
ox5000-c3bb081811e8ea86c41e	reproduce	verb	C1	відтворювати		no	activate_user_tail_identity
ox5000-6cefb270b02e3e99fea6	reproduction	noun	C1	відтворення		no	activate_user_tail_identity
ox5000-471ca43ce42bd1eee79a	republic	noun	C1	республіка		no	activate_user_tail_identity
ox5000-e479fa4b3f34648974c8	resemble	verb	C1	бути схожим		no	activate_user_tail_identity
ox5000-3e450a4dbd3782654ccb	reside	verb	C1	проживати		no	activate_user_tail_identity
ox5000-dc3467fb5f0849fdcdc4	residence	noun	C1	місце проживання		no	activate_user_tail_identity
ox5000-512b88682f546a2c0938	residential	adjective	C1	житловий		no	activate_user_tail_identity
ox5000-68db8de8e4fc890ab09c	residue	noun	C1	залишок		no	activate_user_tail_identity
ox5000-20a1f65811686513d9f4	resign	verb	B2	звільнятися		no	activate_user_tail_identity
ox5000-ec47378a07e16683b704	resignation	noun	C1	відставка		no	activate_user_tail_identity
ox5000-1ab91c8bb657fca97c46	resistance	noun	C1	опір		no	activate_user_tail_identity
ox5000-41515350cf5b0dac18c0	resolution	noun	B2	рішення; резолюція		no	activate_user_tail_identity
ox5000-0025be25ef16855099a4	respective	adjective	C1	відповідний		no	activate_user_tail_identity
ox5000-9728d53a61a5aee10a0f	respectively	adverb	C1	відповідно		no	activate_user_tail_identity
ox5000-50e11205519ecec5b407	restoration	noun	C1	відновлення		no	activate_user_tail_identity
ox5000-5d20149d99ee9637e163	restore	verb	B2	відновлювати		no	activate_user_tail_identity
ox5000-0670fb24df06e519b69b	restraint	noun	C1	стриманість; обмеження		no	activate_user_tail_identity
ox5000-91db5baf228ad1faa80b	restrict	verb	B2	обмежувати		no	activate_user_tail_identity
ox5000-dfcb6fb371da1f235512	restriction	noun	B2	обмеження		no	activate_user_tail_identity
ox5000-889a381eef3e62e7724c	resume	verb	C1	відновлювати; продовжувати		no	activate_user_tail_identity
ox5000-4624f0a076289b652979	retail	noun	B2	роздрібна торгівля		no	activate_user_tail_identity
ox5000-696955c5f883270a9d0c	retirement	noun	B2	вихід на пенсію		no	activate_user_tail_identity
ox5000-3e9d83fd1c7fb3445500	retreat	noun	C1	відступ		no	activate_user_tail_identity
ox5000-8e4c7fdab2a371068a91	retreat	verb	C1	відступати		no	activate_user_tail_identity
ox5000-1d1c7f32d3feeeaa1f7b	retrieve	verb	C1	отримувати; повертати		no	activate_user_tail_identity
ox5000-e5c257cc77ac4a08ef80	revelation	noun	C1	одкровення; викриття		no	activate_user_tail_identity
ox5000-403a262123ef7179b6c7	revenge	noun	C1	помста		no	activate_user_tail_identity
ox5000-a3bdd3de0b78cccadf30	revenue	noun	B2	дохід		no	activate_user_tail_identity
ox5000-d9e41e62104e2e2c56ee	reverse	adjective	C1	зворотний		no	activate_user_tail_identity
ox5000-5c13445451c35b3fdf6e	reverse	noun	C1	зворотний бік		no	activate_user_tail_identity
ox5000-09672226d1b64a0b6aa3	reverse	verb	C1	скасовувати; розвертати		no	activate_user_tail_identity
ox5000-2c5234bac76339e1dcfd	revision	noun	B2	перегляд; редакція		no	activate_user_tail_identity
ox5000-5b2ae027f51366bee7c7	revival	noun	C1	відродження		no	activate_user_tail_identity
ox5000-9bd54337e6ebc0e55b60	revive	verb	C1	відроджувати		no	activate_user_tail_identity
ox5000-aaf930aa90cdde500437	revolutionary	adjective	C1	революційний		no	activate_user_tail_identity
ox5000-254ebaaf358609011d07	rhetoric	noun	C1	риторика		no	activate_user_tail_identity
ox5000-973224264c14dee0ed22	ridiculous	adjective	B2	безглуздий		no	activate_user_tail_identity
ox5000-40b2c9b77830c900da18	rifle	noun	C1	гвинтівка		no	activate_user_tail_identity
ox5000-43dead8e818487401b8c	riot	noun	C1	заворушення		no	activate_user_tail_identity
ox5000-cea8cee4e720619285f1	rip	verb	C1	рвати		no	activate_user_tail_identity
ox5000-0a7089aeca671246d9d4	risky	adjective	B2	ризикований		no	activate_user_tail_identity
ox5000-623d5a0eb34670f915a1	ritual	noun	C1	ритуал		no	activate_user_tail_identity
ox5000-0c88c4e63156b3a83e3b	rival	adjective	B2	конкуруючий		no	activate_user_tail_identity
ox5000-dac23ee9598106867c47	rival	noun	B2	суперник		no	activate_user_tail_identity
ox5000-500fd17c9e36773f7ba3	rob	verb	B2	грабувати		no	activate_user_tail_identity
ox5000-c9990220c195a3899e7d	robbery	noun	B2	пограбування		no	activate_user_tail_identity
ox5000-f11435c18693f1833847	robust	adjective	C1	міцний; надійний		no	activate_user_tail_identity
ox5000-d4fc02188ccee21bdd73	rock	verb	C1	хитати		no	activate_user_tail_identity
ox5000-b7960accb9da1a3abf6f	rocket	noun	B2	ракета		no	activate_user_tail_identity
ox5000-385bd6859d1f5cd67083	rod	noun	C1	стрижень		no	activate_user_tail_identity
ox5000-c23aaa4d8bcbe8a32faf	romance	noun	B2	романтика; роман		no	activate_user_tail_identity
ox5000-1208715b598e0fba7b74	rose	noun	B2	троянда		no	activate_user_tail_identity
ox5000-abc7d4c542db8e757daf	rotate	verb	C1	обертати		no	activate_user_tail_identity
ox5000-2b30e3f36e7293f6ded9	rotation	noun	C1	обертання		no	activate_user_tail_identity
ox5000-2843cad9aa08f31a5848	roughly	adverb	B2	приблизно		no	activate_user_tail_identity
ox5000-c6d01d673c9b956fb8b7	ruin	noun	B2	руїна		no	activate_user_tail_identity
ox5000-5df5cb77ae1681072483	ruin	verb	B2	руйнувати		no	activate_user_tail_identity
ox5000-864bba3e87bfdad57702	ruling	noun	C1	рішення; постанова		no	activate_user_tail_identity
ox5000-4236cda79c17e2e2fd1c	rumour	noun	C1	чутка		no	activate_user_tail_identity
ox5000-8d27293d75e4127e70d3	sack	verb	C1	звільняти		no	activate_user_tail_identity
ox5000-4aa0b479680b11e1787d	sacred	adjective	C1	священний		no	activate_user_tail_identity
ox5000-db446976af899b0bf839	sacrifice	noun	C1	жертва		no	activate_user_tail_identity
ox5000-bb788d95f9d070364e6e	sacrifice	verb	C1	жертвувати		no	activate_user_tail_identity
ox5000-d497fd9a71970e5fe295	saint	noun	C1	святий		no	activate_user_tail_identity
ox5000-0417d4afb8b747832299	sake	noun	C1	благо; заради		no	activate_user_tail_identity
ox5000-6ae77755b68bdc591694	sanction	noun	C1	санкція		no	activate_user_tail_identity
ox5000-eae0572fec04502130f5	satisfaction	noun	B2	задоволення		no	activate_user_tail_identity
ox5000-2d0378e6f60450a4e78c	say	noun	C1	слово; право голосу		no	activate_user_tail_identity
ox5000-1b53fef53eb21569d70c	scandal	noun	B2	скандал		no	activate_user_tail_identity
ox5000-ee7afd5b64a301aee7d6	scare	noun	B2	переляк		no	activate_user_tail_identity
ox5000-4380114ee2ca12fbcf96	scare	verb	B2	лякати		no	activate_user_tail_identity
ox5000-f89d240b3237a67d25cb	scattered	adjective	C1	розкиданий		no	activate_user_tail_identity
ox5000-ec9d25a572db338403d1	scenario	noun	B2	сценарій		no	activate_user_tail_identity
ox5000-5fdb661427fb2416a77b	sceptical	adjective	C1	скептичний		no	activate_user_tail_identity
ox5000-8b3b2396f2c6ac0ac855	scholar	noun	B2	науковець		no	activate_user_tail_identity
ox5000-410a4d8064f346b81160	scholarship	noun	B2	стипендія		no	activate_user_tail_identity
ox5000-a3e2bf2714271c9afd7d	scope	noun	C1	сфера; обсяг		no	activate_user_tail_identity
ox5000-f8891ee0328da0b3b79a	scratch	noun	B2	подряпина		no	activate_user_tail_identity
ox5000-f2e0ce9a5923766253d1	scratch	verb	B2	дряпати		no	activate_user_tail_identity
ox5000-5f1633f73def75e46766	screening	noun	B2	перевірка; показ		no	activate_user_tail_identity
ox5000-0f5815bb4f9655175d9a	screw	noun	C1	гвинт		no	activate_user_tail_identity
ox5000-31812c64a559ba0e6be3	screw	verb	C1	закручувати		no	activate_user_tail_identity
ox5000-e4ee69dd73a8bb73a78a	scrutiny	noun	C1	ретельна перевірка		no	activate_user_tail_identity
ox5000-6716c67c225124fb95ac	seal	noun	C1	печатка; тюлень		no	activate_user_tail_identity
ox5000-db3ceafda1454861cd55	seal	verb	C1	запечатувати		no	activate_user_tail_identity
ox5000-c01c6baa129f1167a903	secular	adjective	C1	світський		no	activate_user_tail_identity
ox5000-f135a53ed4965a23fbbc	seeker	noun	B2	шукач		no	activate_user_tail_identity
ox5000-477a1ec3087bffb2fc14	seemingly	adverb	C1	здавалося б		no	activate_user_tail_identity
ox5000-8e7233a18eabccdd3370	segment	noun	C1	сегмент		no	activate_user_tail_identity
ox5000-75eee68ef68baad02a6c	seize	verb	C1	захоплювати		no	activate_user_tail_identity
ox5000-1731efc4f3191f6cc39e	seldom	adverb	C1	рідко		no	activate_user_tail_identity
ox5000-c358f1aaee6dd2091d18	selective	adjective	C1	вибірковий		no	activate_user_tail_identity
ox5000-4c5a68658e17364aec5c	seminar	noun	B2	семінар		no	activate_user_tail_identity
ox5000-812cde90deabfbe68d6a	senator	noun	C1	сенатор		no	activate_user_tail_identity
ox5000-92197d1d4bc1b8336e03	sensation	noun	C1	відчуття		no	activate_user_tail_identity
ox5000-a2d2a0cadcd41338c011	sensitivity	noun	C1	чутливість		no	activate_user_tail_identity
ox5000-a65a55e1b5d084563b73	sentiment	noun	C1	почуття; настрій		no	activate_user_tail_identity
ox5000-7f715330b02df62ded5a	separation	noun	C1	розділення		no	activate_user_tail_identity
ox5000-346897b419b5e99d5b6d	serial	adjective	C1	серійний		no	activate_user_tail_identity
ox5000-ec0ef04aa89a267d0603	set-up	noun	C1	налаштування; організація		no	activate_user_tail_identity
ox5000-38120b4981e352fc7d63	settlement	noun	C1	поселення; врегулювання		no	activate_user_tail_identity
ox5000-dcf65fb66f09637a6013	settler	noun	B2	поселенець		no	activate_user_tail_identity
ox5000-9ceb6f48ee4ce0fbc1a9	severely	adverb	B2	серйозно; суворо		no	activate_user_tail_identity
ox5000-db08192bd577be065a58	sexuality	noun	C1	сексуальність		no	activate_user_tail_identity
ox5000-d673e76e39b7545cd641	sexy	adjective	B2	сексуальний		no	activate_user_tail_identity
ox5000-0a860de45afe655f17cd	shaped	adjective	B2	формований; у формі		no	activate_user_tail_identity
ox5000-351ced5f86497f5f4a9e	shareholder	noun	C1	акціонер	акціонер	yes	replace_v7_with_user_value
ox5000-964d8fd1fcb5f146fdc6	shatter	verb	C1	розбивати		no	activate_user_tail_identity
ox5000-a8750364b0bf00f55b71	shed	verb	C1	скидати; проливати		no	activate_user_tail_identity
ox5000-00f794702182a285364c	sheer	adjective	C1	суцільний; чистий		no	activate_user_tail_identity
ox5000-c182c4aaf92aa43b7d78	shipping	noun	C1	доставка; судноплавство		no	activate_user_tail_identity
ox5000-7190c72389b69360fcb4	shocking	adjective	B2	шокуючий		no	activate_user_tail_identity
ox5000-f14cfdecffdef8e98007	shoot	noun	C1	зйомка; пагін		no	activate_user_tail_identity
ox5000-228daf6af9cabc126097	shore	noun	B2	берег		no	activate_user_tail_identity
ox5000-3108d7347a7e81705a85	short-term	adjective	B2	короткостроковий		no	activate_user_tail_identity
ox5000-1a031da6eac7d925338b	shortage	noun	B2	нестача		no	activate_user_tail_identity
ox5000-6cda0681410675b159d9	shortly	adverb	B2	незабаром		no	activate_user_tail_identity
ox5000-d64e66d05e0c72293139	shrink	verb	C1	скорочуватися		no	activate_user_tail_identity
ox5000-e9398be87e92c4565700	shrug	verb	C1	знизувати плечима		no	activate_user_tail_identity
ox5000-3560fef85dd1fc6debc0	sibling	noun	B2	брат або сестра		no	activate_user_tail_identity
ox5000-b0fded582d3311d3af45	sigh	noun	C1	зітхання		no	activate_user_tail_identity
ox5000-0d870e0fda6ba6d93f94	sigh	verb	C1	зітхати		no	activate_user_tail_identity
ox5000-c18d434123fca63aa7f7	signature	noun	B2	підпис		no	activate_user_tail_identity
ox5000-4993892b52f0aadb8436	significance	noun	B2	значення; важливість		no	activate_user_tail_identity
ox5000-ebeeff851e05dff3f17c	simulate	verb	C1	моделювати		no	activate_user_tail_identity
ox5000-63848ba81689d33f92ac	simulation	noun	C1	моделювання		no	activate_user_tail_identity
ox5000-10facdce071582e626d6	simultaneously	adverb	C1	одночасно		no	activate_user_tail_identity
ox5000-79062f39d67197eaae65	sin	noun	C1	гріх		no	activate_user_tail_identity
ox5000-55316c416a7c5af7e278	situated	adjective	C1	розташований		no	activate_user_tail_identity
ox5000-2861f57961b0b110b904	sketch	noun	C1	ескіз		no	activate_user_tail_identity
ox5000-067976a3fc213d3e15bc	skilled	adjective	B2	кваліфікований		no	activate_user_tail_identity
ox5000-6b53840672b325aa032d	skip	verb	C1	пропускати		no	activate_user_tail_identity
ox5000-1286d019f6a2e99874dc	skull	noun	B2	череп		no	activate_user_tail_identity
ox5000-5cfb8a0fa422d38e65ee	slam	verb	C1	грюкати		no	activate_user_tail_identity
ox5000-3b3a7ce403b20d8fc4af	slap	verb	C1	ляпасувати		no	activate_user_tail_identity
ox5000-fbee093b230e25594ad6	slash	verb	C1	різати; скорочувати		no	activate_user_tail_identity
ox5000-70e90712fcd58b7b0a34	slavery	noun	C1	рабство		no	activate_user_tail_identity
ox5000-2a995e3c360aad349aa0	slogan	noun	B2	гасло		no	activate_user_tail_identity
ox5000-09549192d95b46653d2b	slot	noun	C1	слот; місце		no	activate_user_tail_identity
ox5000-45ce43966d81aa1e49c2	smash	verb	C1	розбивати		no	activate_user_tail_identity
ox5000-fd37b4b2ae6240ee9ec1	snap	verb	C1	ламатися; клацати		no	activate_user_tail_identity
ox5000-13f2331bae5d898ae95a	so-called	adjective	B2	так званий		no	activate_user_tail_identity
ox5000-20919655f6e7d5062f90	soak	verb	C1	замочувати		no	activate_user_tail_identity
ox5000-64a492fdbd43b68e3427	soar	verb	C1	злітати; стрімко зростати		no	activate_user_tail_identity
ox5000-81811128ebe7ad5e2425	socialist	adjective	C1	соціалістичний		no	activate_user_tail_identity
ox5000-5731592e4ea7dc2a7eac	sole	adjective	C1	єдиний		no	activate_user_tail_identity
ox5000-43d3a9fa9183ee7d1ea2	solely	adverb	C1	виключно		no	activate_user_tail_identity
ox5000-c4f3415deb86368145e7	solicitor	noun	C1	адвокат		no	activate_user_tail_identity
ox5000-0f421e0338a534c5fdbe	solidarity	noun	C1	солідарність		no	activate_user_tail_identity
ox5000-504941675ad8a7232c26	solo	adjective	C1	сольний		no	activate_user_tail_identity
ox5000-bbb1638496bf283345b8	solo	noun	C1	соло		no	activate_user_tail_identity
ox5000-f6ede09439d26c81a2e3	somehow	adverb	B2	якось		no	activate_user_tail_identity
ox5000-293d1b73e1a52bb7a6b4	sometime	adverb	B2	колись		no	activate_user_tail_identity
ox5000-65d1fc396bc0804805a1	sophisticated	adjective	B2	складний; витончений		no	activate_user_tail_identity
ox5000-a6dcbf692802d9819c27	sound	adjective	C1	надійний; обґрунтований		no	activate_user_tail_identity
ox5000-5bab904f7b7385f0726a	sovereignty	noun	C1	суверенітет		no	activate_user_tail_identity
ox5000-94f0e84773d2caa9c3e4	spam	noun	C1	спам		no	activate_user_tail_identity
ox5000-8fd493c6b8c66d55716d	span	noun	C1	проміжок		no	activate_user_tail_identity
ox5000-3bab93a0f0ba68954ca0	span	verb	C1	охоплювати		no	activate_user_tail_identity
ox5000-dc4fbe2d5fe2f3d96177	spare	adjective	B2	запасний		no	activate_user_tail_identity
ox5000-b4691477dac3ae734168	spare	verb	C1	щадити		no	activate_user_tail_identity
ox5000-af276684cc6b331a5780	spark	verb	C1	спричиняти; запалювати		no	activate_user_tail_identity
ox5000-345d9d8b2f2626231f20	specialize	verb	B2	спеціалізуватися		no	activate_user_tail_identity
ox5000-59b760aca1f541ce0d42	specialized	adjective	C1	спеціалізований		no	activate_user_tail_identity
ox5000-0c232fac165e903627d5	specification	noun	C1	специфікація		no	activate_user_tail_identity
ox5000-0acb45a595cce0df20be	specify	verb	B2	вказувати		no	activate_user_tail_identity
ox5000-4ab9e24a28cd210a312d	specimen	noun	C1	зразок		no	activate_user_tail_identity
ox5000-4caf07a464d00cf4d539	spectacle	noun	C1	видовище		no	activate_user_tail_identity
ox5000-0b9548c40b5d9e0a2415	spectacular	adjective	B2	вражаючий		no	activate_user_tail_identity
ox5000-50fef483f79b06b5214e	spectator	noun	B2	глядач		no	activate_user_tail_identity
ox5000-f782db5a9e90f01155f8	spectrum	noun	C1	спектр		no	activate_user_tail_identity
ox5000-602abdcb3ba37942bc00	speculate	verb	B2	припускати		no	activate_user_tail_identity
ox5000-c63350e4086215a6068c	speculation	noun	B2	припущення		no	activate_user_tail_identity
ox5000-f320d9d13d4ccd549468	spell	noun	C1	період; заклинання		no	activate_user_tail_identity
ox5000-72a5645b1bf466d48c27	sphere	noun	C1	сфера		no	activate_user_tail_identity
ox5000-256c8185b1dfd96e9f19	spice	noun	B2	спеція		no	activate_user_tail_identity
ox5000-59f3b01cef3db8471f79	spill	verb	B2	проливати		no	activate_user_tail_identity
ox5000-24a88df216defcf68a7d	spin	noun	C1	обертання		no	activate_user_tail_identity
ox5000-0de976d449afd0d958f1	spin	verb	C1	обертати		no	activate_user_tail_identity
ox5000-b97520fdd3dde5fb23d2	spine	noun	C1	хребет		no	activate_user_tail_identity
ox5000-8b05c3e4886c904c7b15	spite	noun	B2	злість		no	activate_user_tail_identity
ox5000-14d85262aab9f4e3bb18	spoil	verb	B2	псувати		no	activate_user_tail_identity
ox5000-7ede5024152dd882302d	spokesman	noun	B2	речник		no	activate_user_tail_identity
ox5000-771535acfeed7beab067	spokesperson	noun	B2	речник		no	activate_user_tail_identity
ox5000-9c15615ce8548856f3f4	spokeswoman	noun	B2	речниця		no	activate_user_tail_identity
ox5000-b2661fb6e14062c3248f	sponsorship	noun	B2	спонсорство		no	activate_user_tail_identity
ox5000-9071c6c768dd47a699e1	sporting	adjective	B2	спортивний		no	activate_user_tail_identity
ox5000-7ec49338a4a6d9c02a0f	spotlight	noun	C1	прожектор; увага		no	activate_user_tail_identity
ox5000-74d7b573de8710a0722e	spouse	noun	C1	чоловік або дружина		no	activate_user_tail_identity
ox5000-0aa63cde40e1bdba7606	spy	noun	C1	шпигун		no	activate_user_tail_identity
ox5000-c2a6686ec496e6cb62f6	spy	verb	C1	шпигувати		no	activate_user_tail_identity
ox5000-71db30d2a889c264257c	squad	noun	C1	загін		no	activate_user_tail_identity
ox5000-626b716b54d1acca747d	squeeze	verb	C1	стискати		no	activate_user_tail_identity
ox5000-e6f44a958562bf7abf7c	stab	verb	C1	колоти		no	activate_user_tail_identity
ox5000-442407d81c34948f3e01	stability	noun	C1	стабільність		no	activate_user_tail_identity
ox5000-fd492cc26eb07b2e4fa9	stabilize	verb	C1	стабілізувати		no	activate_user_tail_identity
ox5000-1f971ffc38a84dfdc9eb	stake	noun	C1	ставка; частка		no	activate_user_tail_identity
ox5000-8eaceadbb1ee581b62f9	stall	noun	B2	кіоск; стійло		no	activate_user_tail_identity
ox5000-7a3a677b37b7297ea39e	stance	noun	B2	позиція		no	activate_user_tail_identity
ox5000-980507a355dc07024a5e	standing	adjective	C1	постійний; чинний		no	activate_user_tail_identity
ox5000-4a62354eea2aa0c1fe7e	stark	adjective	C1	різкий; суворий		no	activate_user_tail_identity
ox5000-cdc26e4c72368b040b24	starve	verb	B2	голодувати		no	activate_user_tail_identity
ox5000-616ed2e87cf312a1d154	statistical	adjective	C1	статистичний		no	activate_user_tail_identity
ox5000-1d6a1167f6e0068fbfc2	steadily	adverb	B2	стабільно		no	activate_user_tail_identity
ox5000-14abb43eba14f012e5eb	steam	noun	B2	пара		no	activate_user_tail_identity
ox5000-f26f65eeec860e7aee0e	steer	verb	C1	керувати		no	activate_user_tail_identity
ox5000-13c31eaba6790c6b13a1	stem	noun	C1	стебло		no	activate_user_tail_identity
ox5000-953f191b3f02189d014a	stem	verb	C1	стримувати		no	activate_user_tail_identity
ox5000-e38d745fe829cedf1374	stereotype	noun	C1	стереотип		no	activate_user_tail_identity
ox5000-3f1e3d183d1cbfa4b4c6	stimulate	verb	B2	стимулювати		no	activate_user_tail_identity
ox5000-9ac8563a536ea0c05871	stimulus	noun	C1	стимул		no	activate_user_tail_identity
ox5000-89ee912889a76e3be149	stir	verb	C1	помішувати		no	activate_user_tail_identity
ox5000-5a639bd32b6fa05828e2	storage	noun	C1	зберігання		no	activate_user_tail_identity
ox5000-f6b29aa22c04b745a26a	straightforward	adjective	C1	простий; зрозумілий		no	activate_user_tail_identity
ox5000-9459734beb39d10c7e71	strain	noun	C1	напруження		no	activate_user_tail_identity
ox5000-a1c00469b0bc4fe597c6	strand	noun	C1	пасмо; нитка		no	activate_user_tail_identity
ox5000-f4d56c8c46e4d6f772c3	strategic	adjective	C1	стратегічний		no	activate_user_tail_identity
ox5000-17714dd4e4a9a5258b0d	strengthen	verb	B2	зміцнювати		no	activate_user_tail_identity
ox5000-5596e88919f103c35872	strictly	adverb	B2	суворо		no	activate_user_tail_identity
ox5000-41f1166ff1765ca1a266	striking	adjective	C1	вражаючий		no	activate_user_tail_identity
ox5000-257a7edd9932fb46a134	strip	noun	C1	смуга		no	activate_user_tail_identity
ox5000-8fdf7c3fa1ff0749e888	strip	verb	C1	знімати; позбавляти		no	activate_user_tail_identity
ox5000-a00df9b6f8f4eda1bb71	strive	verb	C1	прагнути		no	activate_user_tail_identity
ox5000-daeb6d79b4d634b68b53	stroke	noun	B2	інсульт; удар		no	activate_user_tail_identity
ox5000-49b93769290b41d3ccca	structural	adjective	C1	структурний		no	activate_user_tail_identity
ox5000-e83d2cfb6067f7ef6f2b	stumble	verb	C1	спотикатися		no	activate_user_tail_identity
ox5000-55ac4bfa74eaba162150	stun	verb	C1	оглушувати		no	activate_user_tail_identity
ox5000-d26b4cc191e0d78756fd	stunning	adjective	B2	приголомшливий		no	activate_user_tail_identity
ox5000-3d00922475004cf93a94	submission	noun	C1	подання		no	activate_user_tail_identity
ox5000-f2e7ff182fba2f7b32ce	subscriber	noun	C1	передплатник		no	activate_user_tail_identity
ox5000-82524e734d9ba7cdeb6d	subscription	noun	C1	передплата		no	activate_user_tail_identity
ox5000-723f59ddea1be37debf4	subsequent	adjective	B2	наступний		no	activate_user_tail_identity
ox5000-deeafc102a5fc0edcb7e	subsequently	adverb	B2	згодом		no	activate_user_tail_identity
